20.6337 	EXP 	New trial (rep=0, index=5): {'Type': 'Humanoid', 'Spatial_Frequency': 'BSF', 'filepath': 'Stimuli For Psychopy\\Robotic\\matched-c58.jpeg', 'file_name': 'matched-c58.jpeg'}
20.6990 	EXP 	whole_image: autoDraw = False
20.6990 	EXP 	image: autoDraw = False
20.6990 	EXP 	forehead: autoDraw = False
20.6990 	EXP 	eyes: autoDraw = False
20.6990 	EXP 	nose: autoDraw = False
20.6990 	EXP 	mouth: autoDraw = False
20.6990 	EXP 	image: image = 'Stimuli For Psychopy\\Robotic\\matched-c58.jpeg'
20.6990 	EXP 	whole_image: autoDraw = True
20.6990 	EXP 	image: autoDraw = True
20.6990 	EXP 	forehead: autoDraw = True
20.6990 	EXP 	eyes: autoDraw = True
20.6990 	EXP 	nose: autoDraw = True
20.6990 	EXP 	mouth: autoDraw = True
21.6486 	EXP 	New trial (rep=0, index=6): {'Type': 'Humanoid', 'Spatial_Frequency': 'HSF', 'filepath': 'Stimuli For Psychopy\\Robotic\\matched-32-cpi-low-c71.jpeg', 'file_name': 'matched-32-cpi-low-c71.jpeg'}
21.7149 	EXP 	whole_image: autoDraw = False
21.7149 	EXP 	image: autoDraw = False
21.7149 	EXP 	forehead: autoDraw = False
21.7149 	EXP 	eyes: autoDraw = False
21.7149 	EXP 	nose: autoDraw = False
21.7149 	EXP 	mouth: autoDraw = False
21.7149 	EXP 	image: image = 'Stimuli For Psychopy\\Robotic\\matched-32-cpi-low-c71.jpeg'
21.7149 	EXP 	whole_image: autoDraw = True
21.7149 	EXP 	image: autoDraw = True
21.7149 	EXP 	forehead: autoDraw = True
21.7149 	EXP 	eyes: autoDraw = True
21.7149 	EXP 	nose: autoDraw = True
21.7149 	EXP 	mouth: autoDraw = True
22.6321 	EXP 	New trial (rep=0, index=7): {'Type': 'Humanoid', 'Spatial_Frequency': 'LSF', 'filepath': 'Stimuli For Psychopy\\Robotic\\matched-8-cpi-low-c77.jpeg', 'file_name': 'matched-8-cpi-low-c77.jpeg'}
22.6985 	EXP 	whole_image: autoDraw = False
22.6985 	EXP 	image: autoDraw = False
22.6985 	EXP 	forehead: autoDraw = False
22.6985 	EXP 	eyes: autoDraw = False
22.6985 	EXP 	nose: autoDraw = False
22.6985 	EXP 	mouth: autoDraw = False
22.6985 	EXP 	image: image = 'Stimuli For Psychopy\\Robotic\\matched-8-cpi-low-c77.jpeg'
22.6985 	EXP 	whole_image: autoDraw = True
22.6985 	EXP 	image: autoDraw = True
22.6985 	EXP 	forehead: autoDraw = True
22.6985 	EXP 	eyes: autoDraw = True
22.6985 	EXP 	nose: autoDraw = True
22.6985 	EXP 	mouth: autoDraw = True
23.6326 	EXP 	New trial (rep=0, index=8): {'Type': 'Humanoid', 'Spatial_Frequency': 'BSF', 'filepath': 'Stimuli For Psychopy\\Robotic\\matched-c77.jpeg', 'file_name': 'matched-c77.jpeg'}
23.6984 	EXP 	whole_image: autoDraw = False
23.6984 	EXP 	image: autoDraw = False
23.6984 	EXP 	forehead: autoDraw = False
23.6984 	EXP 	eyes: autoDraw = False
23.6984 	EXP 	nose: autoDraw = False
23.6984 	EXP 	mouth: autoDraw = False
23.6984 	EXP 	image: image = 'Stimuli For Psychopy\\Robotic\\matched-c77.jpeg'
23.6984 	EXP 	whole_image: autoDraw = True
23.6984 	EXP 	image: autoDraw = True
23.6984 	EXP 	forehead: autoDraw = True
23.6984 	EXP 	eyes: autoDraw = True
23.6984 	EXP 	nose: autoDraw = True
23.6984 	EXP 	mouth: autoDraw = True
24.6488 	EXP 	New trial (rep=0, index=9): {'Type': 'Humanoid', 'Spatial_Frequency': 'BSF', 'filepath': 'Stimuli For Psychopy\\Robotic\\matched-c48.jpeg', 'file_name': 'matched-c48.jpeg'}
24.7149 	EXP 	whole_image: autoDraw = False
24.7149 	EXP 	image: autoDraw = False
24.7149 	EXP 	forehead: autoDraw = False
24.7149 	EXP 	eyes: autoDraw = False
24.7149 	EXP 	nose: autoDraw = False
24.7149 	EXP 	mouth: autoDraw = False
24.7149 	EXP 	image: image = 'Stimuli For Psychopy\\Robotic\\matched-c48.jpeg'
24.7149 	EXP 	whole_image: autoDraw = True
24.7149 	EXP 	image: autoDraw = True
24.7149 	EXP 	forehead: autoDraw = True
24.7149 	EXP 	eyes: autoDraw = True
24.7149 	EXP 	nose: autoDraw = True
24.7149 	EXP 	mouth: autoDraw = True
25.6328 	EXP 	New trial (rep=0, index=10): {'Type': 'Humanoid', 'Spatial_Frequency': 'HSF', 'filepath': 'Stimuli For Psychopy\\Robotic\\matched-32-cpi-low-c64.jpeg', 'file_name': 'matched-32-cpi-low-c64.jpeg'}
25.6985 	EXP 	whole_image: autoDraw = False
25.6985 	EXP 	image: autoDraw = False
25.6985 	EXP 	forehead: autoDraw = False
25.6985 	EXP 	eyes: autoDraw = False
25.6985 	EXP 	nose: autoDraw = False
25.6985 	EXP 	mouth: autoDraw = False
25.6985 	EXP 	image: image = 'Stimuli For Psychopy\\Robotic\\matched-32-cpi-low-c64.jpeg'
25.6985 	EXP 	whole_image: autoDraw = True
25.6985 	EXP 	image: autoDraw = True
25.6985 	EXP 	forehead: autoDraw = True
25.6985 	EXP 	eyes: autoDraw = True
25.6985 	EXP 	nose: autoDraw = True
25.6985 	EXP 	mouth: autoDraw = True
26.6491 	EXP 	New trial (rep=0, index=11): {'Type': 'Humanoid', 'Spatial_Frequency': 'BSF', 'filepath': 'Stimuli For Psychopy\\Robotic\\matched-c74.jpeg', 'file_name': 'matched-c74.jpeg'}
26.7148 	EXP 	whole_image: autoDraw = False
26.7148 	EXP 	image: autoDraw = False
26.7148 	EXP 	forehead: autoDraw = False
26.7148 	EXP 	eyes: autoDraw = False
26.7148 	EXP 	nose: autoDraw = False
26.7148 	EXP 	mouth: autoDraw = False
26.7148 	EXP 	image: image = 'Stimuli For Psychopy\\Robotic\\matched-c74.jpeg'
26.7148 	EXP 	whole_image: autoDraw = True
26.7148 	EXP 	image: autoDraw = True
26.7148 	EXP 	forehead: autoDraw = True
26.7148 	EXP 	eyes: autoDraw = True
26.7148 	EXP 	nose: autoDraw = True
26.7148 	EXP 	mouth: autoDraw = True
27.6157 	EXP 	New trial (rep=0, index=12): {'Type': 'Humanoid', 'Spatial_Frequency': 'BSF', 'filepath': 'Stimuli For Psychopy\\Robotic\\matched-c61.jpeg', 'file_name': 'matched-c61.jpeg'}
27.6817 	EXP 	whole_image: autoDraw = False
27.6817 	EXP 	image: autoDraw = False
27.6817 	EXP 	forehead: autoDraw = False
27.6817 	EXP 	eyes: autoDraw = False
27.6817 	EXP 	nose: autoDraw = False
27.6817 	EXP 	mouth: autoDraw = False
27.6817 	EXP 	image: image = 'Stimuli For Psychopy\\Robotic\\matched-c61.jpeg'
27.6817 	EXP 	whole_image: autoDraw = True
27.6817 	EXP 	image: autoDraw = True
27.6817 	EXP 	forehead: autoDraw = True
27.6817 	EXP 	eyes: autoDraw = True
27.6817 	EXP 	nose: autoDraw = True
27.6817 	EXP 	mouth: autoDraw = True
28.6321 	EXP 	New trial (rep=0, index=13): {'Type': 'Humanoid', 'Spatial_Frequency': 'LSF', 'filepath': 'Stimuli For Psychopy\\Robotic\\matched-8-cpi-low-c69.jpeg', 'file_name': 'matched-8-cpi-low-c69.jpeg'}
28.6985 	EXP 	whole_image: autoDraw = False
28.6985 	EXP 	image: autoDraw = False
28.6985 	EXP 	forehead: autoDraw = False
28.6985 	EXP 	eyes: autoDraw = False
28.6985 	EXP 	nose: autoDraw = False
28.6985 	EXP 	mouth: autoDraw = False
