Type,Spatial_Frequency,filepath,file_name,robotic_trials.thisRepN,robotic_trials.thisTrialN,robotic_trials.thisN,robotic_trials.thisIndex,instruction.started,key_resp.started,key_resp.keys,key_resp.rt,etRecord.started,etRecord.stopped,Robotic__Stimuli.started,roi.started,Robotic__Stimuli.stopped,roi.stopped,roi.numLooks,roi.timesOn,roi.timesOff,Likebility_slider_3.response,Likebility_slider_3.rt,ISI_2.started,etRecord_2.started,etRecord_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
Mechanical,LSF,Stimuli For Psychopy\Robotic\matched-8-cpi-low-c37.jpeg,matched-8-cpi-low-c37.jpeg,0,59,59,71,,,,,,,244.95883529999992,244.95883529999992,245.95847409999988,245.95847409999988,1,[0.0003704999980982393],[0.9299222000117879],60.55555555555557,0.5977342999976827,1.3900003978051245e-05,,,UTS,001,2023-04-16_22h21.07.917,trial uncanny,2022.2.5,60.2677212753462,
Mechanical,BSF,Stimuli For Psychopy\Robotic\matched-c11.jpeg,matched-c11.jpeg,0,60,60,46,,,,,,,248.59220040000218,248.59220040000218,,,3,"[0.34602389999781735, 0.7462441999959992, 0.8091442000004463]","[0.71279130000039, 0.7797560000035446, 0.9939283999992767]",24.62962962962962,1.1170401999988826,1.7400001524947584e-05,,,UTS,001,2023-04-16_22h21.07.917,trial uncanny,2022.2.5,60.2677212753462,
Humanoid,BSF,Stimuli For Psychopy\Robotic\matched-c58.jpeg,matched-c58.jpeg,0,61,61,1,,,,,,,252.62541130000318,252.62541130000318,253.62527540000156,253.62527540000156,3,"[0.0004555000050459057, 0.37893659999826923, 0.7787084000010509]","[0.06225560000166297, 0.7452141999965534, 0.9954954999993788]",-21.851851851851862,1.5973092999920482,1.340000017080456e-05,,,UTS,001,2023-04-16_22h21.07.917,trial uncanny,2022.2.5,60.2677212753462,
Humanoid,LSF,Stimuli For Psychopy\Robotic\matched-8-cpi-low-c67.jpeg,matched-8-cpi-low-c67.jpeg,0,62,62,22,,,,,,,257.40859420000925,257.40859420000925,,,4,"[0.04660259999218397, 0.09660879999864846, 0.18030419999558944, 0.5631502000032924]","[0.06338510000205133, 0.11311579999164678, 0.2130380000016885, 1.0110780999966664]",-6.481481481481481,1.1492632000008598,1.3500000932253897e-05,,,UTS,001,2023-04-16_22h21.07.917,trial uncanny,2022.2.5,60.2677212753462,
Humanoid,LSF,Stimuli For Psychopy\Robotic\matched-8-cpi-low-c76.jpeg,matched-8-cpi-low-c76.jpeg,0,63,63,27,,,,,,,261.6918136000022,261.6918136000022,,,0,,,-35.18518518518519,0.483211200000369,1.340000017080456e-05,,,UTS,001,2023-04-16_22h21.07.917,trial uncanny,2022.2.5,60.2677212753462,
Humanoid,LSF,Stimuli For Psychopy\Robotic\matched-8-cpi-low-c64.jpeg,matched-8-cpi-low-c64.jpeg,0,64,64,19,,,,,,,265.1754471000022,265.1754471000022,266.18938550000894,266.18938550000894,0,,,-46.111111111111114,1.449440099997446,1.550000160932541e-05,,,UTS,001,2023-04-16_22h21.07.917,trial uncanny,2022.2.5,60.2677212753462,
Mechanical,BSF,Stimuli For Psychopy\Robotic\matched-c43.jpeg,Matched-c43.jpeg,0,65,65,51,,,,,,,269.50848560000304,269.50848560000304,270.5080186999985,270.5080186999985,1,[0.43016350000107195],[0.6467732000019168],26.296296296296305,0.565198700001929,1.2300006346777081e-05,,,UTS,001,2023-04-16_22h21.07.917,trial uncanny,2022.2.5,60.2677212753462,
Mechanical,HSF,Stimuli For Psychopy\Robotic\matched-32-cpi-low-c10.jpeg,matched-32-cpi-low-c10.jpeg,0,66,66,75,,,,,,,272.9249583000055,272.9249583000055,273.93930480000563,273.93930480000563,4,"[0.012304100004257634, 0.24507550000271294, 0.4119939000083832, 0.7787456000078237]","[0.14532880000479054, 0.39232780000020284, 0.5786940999969374, 1.026683200005209]",-60.74074074074074,0.44926090000080876,1.5300000086426735e-05,,,UTS,001,2023-04-16_22h21.07.917,trial uncanny,2022.2.5,60.2677212753462,
Mechanical,BSF,Stimuli For Psychopy\Robotic\matched-c27.jpeg,matched-c27.jpeg,0,67,67,52,,,,,,,276.29156019999937,276.29156019999937,277.3060366999998,277.3060366999998,2,"[0.4464224999974249, 0.8631238999951165]","[0.8468614000012167, 1.0115023999969708]",-28.51851851851852,0.3642058000114048,1.6099991626106203e-05,,,UTS,001,2023-04-16_22h21.07.917,trial uncanny,2022.2.5,60.2677212753462,
Humanoid,LSF,Stimuli For Psychopy\Robotic\matched-8-cpi-low-c74.jpeg,matched-8-cpi-low-c74.jpeg,0,68,68,26,,,,,,,279.64137660000415,279.64137660000415,280.6417291999969,280.6417291999969,2,"[0.5628543000057107, 0.6634572000039043]","[0.6465908999962267, 0.9964251999917906]",-34.62962962962963,0.5305386999971233,1.2500007869675756e-05,,,UTS,001,2023-04-16_22h21.07.917,trial uncanny,2022.2.5,60.2677212753462,
Mechanical,BSF,Stimuli For Psychopy\Robotic\matched-c33.jpeg,matched-c33.jpeg,0,69,69,53,,,,,,,283.4412644000113,283.4412644000113,284.4558038000105,284.4558038000105,1,[0.0006062000029487535],[0.6632087000034517],34.074074074074076,0.36836990001029335,1.340000017080456e-05,,,UTS,001,2023-04-16_22h21.07.917,trial uncanny,2022.2.5,60.2677212753462,
Humanoid,BSF,Stimuli For Psychopy\Robotic\matched-c76.jpeg,matched-c76.jpeg,0,70,70,12,,,,,,,286.7245849000028,286.7245849000028,287.73893620001036,287.73893620001036,1,[0.0004582999972626567],[1.0104502000031061],-27.037037037037038,0.3499856999987969,1.5900004655122757e-05,,,UTS,001,2023-04-16_22h21.07.917,trial uncanny,2022.2.5,60.2677212753462,
Humanoid,BSF,Stimuli For Psychopy\Robotic\matched-c67.jpeg,matched-c67.jpeg,0,71,71,7,,,,,,,290.4244815999991,290.4244815999991,291.43905880000966,291.43905880000966,1,[0.0004243000003043562],[1.0110535999992862],38.703703703703695,0.8519480999966618,1.5399986295960844e-05,,,UTS,001,2023-04-16_22h21.07.917,trial uncanny,2022.2.5,60.2677212753462,
Humanoid,BSF,Stimuli For Psychopy\Robotic\matched-c79.jpeg,matched-c79.jpeg,0,72,72,14,,,,,,,294.05776960001094,294.05776960001094,295.0721983000112,295.0721983000112,1,[0.00035339999885763973],[1.0109662000031676],71.66666666666669,0.41479669998807367,1.300001167692244e-05,,,UTS,001,2023-04-16_22h21.07.917,trial uncanny,2022.2.5,60.2677212753462,
Mechanical,LSF,Stimuli For Psychopy\Robotic\matched-8-cpi-low-c12.jpeg,matched-8-cpi-low-c12.jpeg,0,73,73,62,,,,,,,297.34104939999816,297.34104939999816,,,0,,,23.703703703703695,0.5166388000070583,1.6099991626106203e-05,,,UTS,001,2023-04-16_22h21.07.917,trial uncanny,2022.2.5,60.2677212753462,
Mechanical,LSF,Stimuli For Psychopy\Robotic\matched-8-cpi-low-c33.jpeg,matched-8-cpi-low-c33.jpeg,0,74,74,68,,,,,,,300.6576356000005,300.6576356000005,301.6573701000016,301.6573701000016,1,[0.046227600003476255],[0.663392800008296],47.96296296296296,0.5140843999979552,1.4099990949034691e-05,,,UTS,001,2023-04-16_22h21.07.917,trial uncanny,2022.2.5,60.2677212753462,
Mechanical,LSF,Stimuli For Psychopy\Robotic\matched-8-cpi-low-c17.jpeg,matched-8-cpi-low-c17.jpeg,0,75,75,65,,,,,,,303.95752770001127,303.95752770001127,304.95743710000534,304.95743710000534,1,[0.5135054999991553],[0.996608199988259],-15.555555555555557,1.063706100001582,1.6399993910454214e-05,,,UTS,001,2023-04-16_22h21.07.917,trial uncanny,2022.2.5,60.2677212753462,
Humanoid,HSF,Stimuli For Psychopy\Robotic\matched-32-cpi-low-c79.jpeg,matched-32-cpi-low-c79.jpeg,0,76,76,44,,,,,,,308.11988830000337,308.11988830000337,309.12028490001103,309.12028490001103,2,"[0.09297870000591502, 0.40988069999730214]","[0.11005220000515692, 0.9912222999992082]",68.14814814814815,0.5994359000033,1.720000000204891e-05,,,UTS,001,2023-04-16_22h21.07.917,trial uncanny,2022.2.5,60.2677212753462,
Mechanical,HSF,Stimuli For Psychopy\Robotic\matched-32-cpi-low-c17.jpeg,matched-32-cpi-low-c17.jpeg,0,77,77,80,,,,,,,311.90748140000505,311.90748140000505,312.92178960000456,312.92178960000456,2,"[0.0003708000003825873, 0.8289080999966245]","[0.8119594999880064, 1.0101370999909705]",6.851851851851848,1.031465499996557,1.4599994756281376e-05,,,UTS,001,2023-04-16_22h21.07.917,trial uncanny,2022.2.5,60.2677212753462,
Mechanical,BSF,Stimuli For Psychopy\Robotic\matched-c17.jpeg,matched-c17.jpeg,0,78,78,50,,,,,,,316.0239189999993,316.0239189999993,317.0241767999978,317.0241767999978,1,[0.00036640001053456217],[0.6129452000022866],15.555555555555543,0.8622829999949317,1.4200006262399256e-05,,,UTS,001,2023-04-16_22h21.07.917,trial uncanny,2022.2.5,60.2677212753462,
Humanoid,BSF,Stimuli For Psychopy\Robotic\matched-c61.jpeg,matched-c61.jpeg,0,79,79,2,,,,,,,319.77377840000554,319.77377840000554,320.7881303000031,320.7881303000031,1,[0.37922550000075717],[1.0104660000069998],-73.14814814814815,0.46585769999364857,1.4299992471933365e-05,,,UTS,001,2023-04-16_22h21.07.917,trial uncanny,2022.2.5,60.2677212753462,
Mechanical,HSF,Stimuli For Psychopy\Robotic\matched-32-cpi-low-c12.jpeg,matched-32-cpi-low-c12.jpeg,0,80,80,77,,,,,,,323.1241941000044,323.1241941000044,324.1384321000078,324.1384321000078,5,"[0.07819069999095518, 0.24486659999820404, 0.3282734999957029, 0.36151209998934064, 0.4112864999915473]","[0.09492339999997057, 0.2616167999949539, 0.3448993999918457, 0.37777880000066943, 0.8615810999908717]",-16.851851851851848,0.9992151999904308,1.3600001693703234e-05,,,UTS,001,2023-04-16_22h21.07.917,trial uncanny,2022.2.5,60.2677212753462,
Humanoid,HSF,Stimuli For Psychopy\Robotic\matched-32-cpi-low-c69.jpeg,matched-32-cpi-low-c69.jpeg,0,81,81,38,,,,,,,327.22368920000736,327.22368920000736,328.23812390000967,328.23812390000967,1,[0.37892940000165254],[1.0087764000054449],-28.703703703703695,0.7163356999953976,1.2899996363557875e-05,,,UTS,001,2023-04-16_22h21.07.917,trial uncanny,2022.2.5,60.2677212753462,
Humanoid,HSF,Stimuli For Psychopy\Robotic\matched-32-cpi-low-c71.jpeg,matched-32-cpi-low-c71.jpeg,0,82,82,39,,,,,,,330.9735750999971,330.9735750999971,331.9732296000002,331.9732296000002,1,[0.978580700000748],[0.9955307000054745],38.703703703703695,0.3458418999944115,1.3199998647905886e-05,,,UTS,001,2023-04-16_22h21.07.917,trial uncanny,2022.2.5,60.2677212753462,
Mechanical,HSF,Stimuli For Psychopy\Robotic\matched-32-cpi-low-c33.jpeg,matched-32-cpi-low-c33.jpeg,0,83,83,83,,,,,,,334.14036510000005,334.14036510000005,335.1530829999974,335.1530829999974,0,,,28.888888888888886,0.433269700006349,1.829999382607639e-05,,,UTS,001,2023-04-16_22h21.07.917,trial uncanny,2022.2.5,60.2677212753462,
Mechanical,BSF,Stimuli For Psychopy\Robotic\matched-c10.jpeg,matched-c10.jpeg,0,84,84,45,,,,,,,337.4567992000084,337.4567992000084,,,1,[0.5798906999989413],[0.6297053000016604],-42.22222222222223,0.2814792999997735,1.2999997125007212e-05,,,UTS,001,2023-04-16_22h21.07.917,trial uncanny,2022.2.5,60.2677212753462,
Mechanical,HSF,Stimuli For Psychopy\Robotic\matched-32-cpi-low-c37.jpeg,matched-32-cpi-low-c37.jpeg,0,85,85,86,,,,,,,340.6401576000062,340.6401576000062,341.639622600007,341.639622600007,1,[0.46222910001233686],[0.9956285000080243],25.740740740740748,0.813879099994665,1.4099990949034691e-05,,,UTS,001,2023-04-16_22h21.07.917,trial uncanny,2022.2.5,60.2677212753462,
Mechanical,HSF,Stimuli For Psychopy\Robotic\matched-32-cpi-low-c42.jpeg,matched-32-cpi-low-c42.jpeg,0,86,86,89,,,,,,,344.2232922999974,344.2232922999974,345.2375516000029,345.2375516000029,1,[0.3790254999912577],[1.010906800001976],17.407407407407405,0.6654640000051586,1.340000017080456e-05,,,UTS,001,2023-04-16_22h21.07.917,trial uncanny,2022.2.5,60.2677212753462,
Humanoid,LSF,Stimuli For Psychopy\Robotic\matched-8-cpi-low-c77.jpeg,matched-8-cpi-low-c77.jpeg,0,87,87,28,,,,,,,347.7066540000087,347.7066540000087,348.70635730000504,348.70635730000504,1,[0.7129667999979574],[0.9963749000016833],26.111111111111114,0.7796311999991303,1.2699994840659201e-05,,,UTS,001,2023-04-16_22h21.07.917,trial uncanny,2022.2.5,60.2677212753462,
Humanoid,LSF,Stimuli For Psychopy\Robotic\matched-8-cpi-low-c69.jpeg,matched-8-cpi-low-c69.jpeg,0,88,88,23,,,,,,,351.25646730000153,351.25646730000153,352.2691829000105,352.2691829000105,5,"[0.42960889999812935, 0.49640660001023207, 0.5462381999968784, 0.5961562000011327, 0.8298366000090027]","[0.4793404000083683, 0.5130127000011271, 0.5629533000028459, 0.8127939999976661, 0.8926636999967741]",-24.074074074074076,0.36591980000957847,1.3499986380338669e-05,,,UTS,001,2023-04-16_22h21.07.917,trial uncanny,2022.2.5,60.2677212753462,
Mechanical,BSF,Stimuli For Psychopy\Robotic\matched-c36.jpeg,matched-c36.jpeg,0,89,89,55,,,,,,,354.7063744000043,354.7063744000043,355.70620270000654,355.70620270000654,2,"[0.14645270000619348, 0.9126814000046579]","[0.1792155000002822, 0.9290841000038199]",7.592592592592595,0.5138602000079118,1.3899989426136017e-05,,,UTS,001,2023-04-16_22h21.07.917,trial uncanny,2022.2.5,60.2677212753462,
,,,,,,,,,,,,,,,,,,,,,,,,0.013753299994277768,1.0176172999927076,,,,,,,
